indice_tiempo,ica_exportaciones_total_general,ica_exportaciones_total_productos_primarios,ica_exportaciones_animales_vivos,ica_exportaciones_pescados_mariscos,ica_exportaciones_miel,ica_exportaciones_hortalizas_legumbres_sin_elaborar,ica_exportaciones_frutas_frescas,ica_exportaciones_cereales,ica_exportaciones_semillas_frutos_oleaginosos,ica_exportaciones_tabaco_sin_elaborar,ica_exportaciones_lanas_sucias,ica_exportaciones_fibra_algodon,ica_exportaciones_mineral_cobre_concentrados,ica_exportaciones_resto_primarios,ica_total_moa,ica_carnes,ica_pescados_mariscos_elaborados,ica_productos_lacteos_huevos,ica_otros_productos_origen_animal,ica_frutas_secas_procesadas,ica_cafe_te_yerba_mate_especias,ica_productos_molineria,ica_grasas_aceites,ica_azucar_articulos_confiteria,ica_hortalizas_legumbres_frutas_preparadas,ica_bebidas_liquidos_alcoholicos_vinagre,ica_residuos_desperdicios_industria_alimenticia,ica_extractos_curtientes_tintor,ica_pieles_cueros,ica_lanas_elaboradas,ica_resto_moa,ica_total_moi,ica_productos_quimicos_conexos,ica_materias_plasticas_artificiales,ica_caucho_sus_manufacturas,ica_manufacturas_cuero_marroquineria,ica_papel_carton_impresos_publicaciones,ica_textiles_confecciones,ica_calzado_partes_componentes,ica_manufacturas_piedra_yeso,ica_piedras_metales_preciosos,ica_metales_comunes_manufacturas,ica_maquinas_aparatos_materiales_electricos,ica_material_transporte_terrestre,ica_vehiculos_navegacion_aerea_maritima_fluvial,ica_resto_moi,ica_total_combustibles_energia,ica_petroleo_crudo,ica_carburantes_grasas_aceites_lubricantes,gas_petroleo_otros_hidrocarburos,ica_energia_electrica,ica_resto_combustibles
2010-03-01,4687.49526522,920.2400537099999,2.7150266100000002,55.59828537,20.561478380000008,61.03283925999999,135.06116680000002,404.6732512199999,29.31565356,9.5303893,6.97914757,1.03160902,182.40059356,11.34061306,1206.4982217599998,129.22120894999998,34.972382890000006,58.10396409999999,4.306997739999999,6.160081210000001,11.692121499999999,75.07978264999998,218.94104481999997,39.3327303,65.72726019999999,67.13453061999999,330.57928459999994,25.112331700000002,86.11995804000004,13.16540858,40.84913386000001,1930.5161219600002,324.94546604999994,113.28795157999998,28.060870549999994,3.19939552,61.12322823999999,30.826628330000016,3.2633185900000004,16.27075255,181.02520900999997,225.16384844000007,188.76610234,546.70605441,169.88350451000002,37.99379184,630.2408677899999,237.93674140999997,283.88114231000003,101.20455807,2.82843377,4.389992230000001
2010-04-01,6208.021781589999,1781.8859912,2.31089493,39.29130574,23.90412269,57.605137819999996,116.25385461999997,544.6958554700001,829.44934313,7.11758092,6.42191612,1.37803604,141.97463781,11.48330591,1935.1281429899998,144.50265704,26.674936249999995,45.11481307999999,6.238150610000002,9.95752306,14.98285818,59.497002150000014,543.2574998000001,22.532276,65.87021448999998,73.04290627999998,757.9474572099997,22.445360779999998,88.40952098,12.98591211,41.66905496999998,1945.8769503700003,340.1996378399999,110.44431422000002,31.28926529000001,3.19501108,62.2634966,31.33831578,3.2579102200000003,17.567165929999994,190.02276132999998,214.19274629999998,193.8938381899999,623.3903192100003,82.99351057,41.82865781000001,545.13069703,165.98755289999997,260.55560688,103.01740165,5.49005156,10.080084040000001
2010-05-01,6502.822667649999,2042.03174628,3.34093271,61.03500209000001,20.68145753,59.08630136,114.34379243999997,525.6806039,1007.7524378099998,6.48587136,4.75157284,1.10411341,225.10387070999997,12.66579012,2032.4217885199996,157.36864387000003,37.690331500000006,48.21849661000001,4.53859352,11.21705706,12.21489888,60.66807098,488.33987442,23.470171370000006,72.08850270999997,70.33149542999995,871.3932324699998,25.682171560000004,89.48037533000002,17.658544759999998,42.06132805,1878.9638036699998,338.87640475000006,93.24448331000005,29.09242119000001,3.48725324,57.10549587999999,30.335236060000003,2.27076509,18.45705747000001,146.66845757,223.68990376,177.00345903999994,675.1164010099999,45.27958307,38.33688223000001,549.4053291800001,209.66781017000002,212.50061233000002,114.80201673,6.1932993100000004,6.241590640000001
2010-06-01,6369.262842410002,1901.6336677000002,1.5476357,112.53053414,18.55760601,39.51949748000001,107.68631637,524.6528507600001,928.81642258,9.50510444,3.2800933299999997,0.73264112,142.6673495,12.137616269999999,2022.86325187,173.42241114,40.801169830000006,42.62034285999999,5.5479904300000005,12.062361699999999,14.97532503,70.74277959,472.27811176,28.006674539999995,83.3231416,67.97876037999997,829.39293111,23.78505764,93.04362967,18.361548559999996,46.52101603000001,2026.2825130399997,393.73455225000004,110.52853725000004,30.364016790000004,3.1360234799999995,71.65065607,30.143212740000006,2.17557964,17.75274971,155.97080410000004,267.7258930599999,174.11744534000002,679.3829849899998,49.324009540000006,40.27604808,418.4834098,175.08510173000002,209.96260143,27.74979864,2.53824058,3.14766742
2010-07-01,5983.804099649999,1489.7711319799998,1.08365115,94.0349763,12.446065769999999,37.37765777000001,96.46847998999998,487.9769223000002,677.6790822599997,21.239101469999998,2.43637102,4.035460059999999,44.27033843,10.723025459999999,2072.2273296199996,144.78684726000003,28.907483010000007,62.68800894,5.39723282,10.32746346,12.83711823,72.81947076999998,535.6712881899999,46.48801181999998,85.36532220999999,70.88305870000002,830.4389703800001,28.382845260000007,84.73331753999999,9.2110414,43.289849629999985,1989.6345753099997,382.16767919000006,106.98671945999997,33.61911551000001,3.8312827099999995,58.78894951999998,28.58008134,2.06946708,15.43690905,186.03094975,199.91438852999997,195.36028615000004,715.4029223199999,22.50632023,38.93950447,432.17106273999997,188.29481015,186.84260623,45.96647835,1.26112553,9.806042479999999
2010-08-01,6382.989201809995,1844.0300142,2.44479567,125.10565622000003,11.67372552,48.343548800000015,106.78445425000001,336.41093635,943.3738405399998,44.89749202,2.8823680599999997,6.03579025,205.30704281,10.77036371,2149.9663544200002,174.24602007000001,34.68584645,78.58216449,5.288481089999999,10.507868879999998,13.662024599999999,85.38715706999994,458.52862754999995,57.026328289999995,101.52386517000001,83.30720030000005,866.1688445999999,30.51658288,90.16241645,16.07395149,44.29897504000001,1982.1845667200005,397.02498937000024,104.20187316000002,32.63679582000001,3.5695355999999996,57.42522663000002,29.97054208999999,2.49254052,17.465677480000007,113.98364423000001,235.2353158999999,188.57260902000004,746.9738370100001,13.58773332,39.04424657,406.8082664700001,184.62066660000002,193.93842441,14.291531560000001,0.00035737999999999997,13.95728652
2010-09-01,6374.983826709999,1256.41800333,1.59671075,120.85966420999999,11.21557022,53.18378046,43.73442950999999,265.75832516000014,506.97221254,59.87944934999999,2.27667394,13.81315385,166.36040562,10.767627719999998,2217.15406262,197.12930582999996,32.211884180000006,93.48900060999999,6.062754000000001,13.629569590000004,9.22835137,83.73644161,543.1726744999999,37.71807380999999,91.11828166999999,77.29344813999998,854.1470648700002,29.253996260000005,91.55866698999998,12.091902829999999,45.31264636,2355.1950427500005,365.70296787999996,120.47777810000001,35.778431919999996,3.3486841800000007,58.67650195999998,30.17435278,2.96637392,16.942871320000002,240.30984241999997,251.12674577000004,204.25609873,894.1395553,86.44322374,44.85161473000001,546.2167180100001,247.78945111000002,213.54543769,77.56423513000001,0.0045,7.31309408
2010-10-01,5898.59780158,903.9929669300002,2.06247387,93.16237217,11.724549060000001,47.576580990000004,61.240943960000024,262.14261491,198.63277337000002,67.04593634,2.67467444,14.976390859999999,131.5396359,11.21402106,2291.7144632899995,144.32170607999998,42.066760050000006,117.20840936999998,6.487797,15.84001961,11.234645990000002,88.07016269999998,495.0222800799999,40.98638967,101.59989995,80.85962675999998,967.3479390300001,29.162842079999997,94.79874412000002,12.70219306,44.00504774000001,2164.8618487599997,442.89201819,117.86574342000002,35.799878619999994,3.51740676,57.48482977999999,32.50001979000001,2.7987614,15.947909710000001,236.07497522999998,196.4238905999999,196.9343474000001,761.8499477199999,19.983143550000005,44.788976590000026,538.0285226,239.45895067,204.49065003,86.60905495,1.6906954500000002,5.7791715
2010-11-01,5915.330075390001,777.8013458800001,1.49957332,71.94924136,12.04877172,50.23908998000001,80.36187666,198.03420447,116.02559403999999,28.908393829999998,5.86638931,11.332306719999998,189.43446649,12.101437979999996,2106.6934605399997,144.22269312999993,38.37025492000001,103.27795123,7.549055330000001,16.803263619999996,8.96505017,102.42974920999998,523.79046048,34.206245689999996,82.11542547000002,72.84007652999999,801.5153259000002,29.888167530000004,86.76271792000001,13.894492300000001,40.062531109999995,2257.4026908,399.85003568999997,126.77775460000004,37.19836395000001,3.34590969,59.548500489999995,32.247057919999996,2.96916298,14.75203383,216.59633677999997,241.63672652000014,190.32293148999995,857.46561642,30.44504322,44.247217220000024,773.43257817,429.18063315999996,228.24717122000004,85.27578228,17.99473359,12.73425792
2010-12-01,5484.0329354700025,886.52629004,2.41719629,65.28227835000001,8.4817724,75.16896069999999,44.19570443,392.62445434000006,43.85911423,13.73821098,5.478226460000001,18.711882850000002,204.87622765999996,11.692261349999997,1816.1004385099995,155.02937365,38.79411999000001,110.67047982000003,6.249172580000001,14.13025429,8.552235360000001,90.38296412999999,393.48136854,28.746550869999993,94.90235425000002,75.01838018000001,638.9532090199997,24.236549640000003,80.7941398,19.42793397,36.73135242,2263.04172582,463.32354888999987,128.50906544,36.78936911000002,3.85608626,67.07288521000001,29.824687159999996,2.4236198699999996,14.46188501,255.61532717999995,235.44117058999998,189.84452580000007,736.35300627,56.175893190000004,43.35065584000001,518.3644811,139.48796248000002,231.91588158000002,117.16939248,16.203740940000003,13.58750362
2011-01-01,5185.12354546,1039.3365167200002,3.32674736,43.20075495000002,16.15925774,86.73302921000001,68.05427177000001,521.62669549,43.231493579999984,26.9374992,7.09158534,4.73834212,207.80070919,10.436130769999997,1805.6573123399996,170.33372024999997,28.021309519999996,115.49237315000002,4.810086070000001,6.892353699999999,12.134423889999999,83.70267455,364.50244078999987,28.672404930000006,66.23199953,68.70135857,690.7257704299998,30.525505469999995,80.57407075999998,14.512329560000001,39.82449117,1866.1681675500001,382.5119156800001,117.17488279999998,35.26843769999999,2.8461381999999995,59.690527329999995,28.93009459,1.4695319600000003,14.463566080000003,155.28801356,200.39180018000005,188.14838260000005,637.11440738,6.87190377,35.998565719999995,473.96154885,113.41431324,254.55202788999998,86.26036481,4.39435817,15.340484739999999
2011-02-01,5398.023315269998,1080.5782031099998,1.4459256900000002,58.50992688,20.843287309999997,62.22845932,136.42992612,589.7968318499998,71.44322189,13.73006774,7.346511159999999,4.87119142,103.62237597999999,10.31047775,1851.27001422,167.97653906999994,33.201100430000004,83.65383587,5.878270799999999,6.322203020000001,13.686815189999997,91.38933846,386.9051822799999,23.634310180000007,64.52905953,64.51585053,760.0117729600001,22.508585569999994,73.56309462,17.301595220000003,36.19246049000001,1862.23143315,408.0539476599999,127.83563645000002,30.40591814999999,2.7967468500000003,56.07847159999999,30.158876079999995,2.28019866,15.735926849999997,163.75276668999996,214.07781565000008,173.16454935000002,553.34817731,49.87690216000001,34.665499690000004,603.94366479,202.63788234999998,238.71333858999998,129.30579756999998,20.4393765,12.84726978
2011-03-01,6098.10815367,1487.9160594399998,1.96877939,93.25080439,25.37980057,58.89283172,149.66442092,885.56226334,31.513424930000003,15.975901550000001,5.984508260000001,5.5716922,202.93109997999997,11.22053219,1997.38948475,166.63143785999998,40.27391069000001,73.86265856,4.19582111,5.59847824,14.484377120000003,89.54113457999996,481.2352691399999,23.809964199999996,71.80526665000001,70.34513314999998,776.8968256500003,28.68952710000001,84.65319287000003,20.875536439999998,44.490951390000006,1954.7004050399999,412.5833304099999,127.12219934999997,29.231721430000004,3.177871009999999,63.29199491,36.14866697000001,2.6256006699999994,16.019279470000004,218.50807771000004,173.38354348000001,162.22590708,666.7439555599999,5.97819946,37.66005752999999,658.1022044399999,244.50983708,257.50945329,140.83232782,7.05550598,8.19508027
2011-04-01,7042.8725553700015,1739.8402952700003,2.82320347,70.20823639999999,26.30696572,62.216812000000004,130.17689358,785.1533723800001,487.77721026999996,12.83489,7.142778480000001,10.22972619,134.55374609,10.41646069,2379.47400244,171.10498934999998,26.989451060000007,94.99049733,4.19664276,8.711263460000001,16.928790550000002,95.04349128000003,584.6499669399998,23.99090892,91.84874953000003,75.79120585000001,1009.4130529899995,26.90899937,85.53474599000002,20.572012680000004,42.799234379999994,2395.4417936599993,428.7825131999999,134.33302110000005,36.813664290000006,3.5316314400000004,61.272683459999996,38.02879671000001,2.7098702700000006,17.312372669999995,220.88420515,289.3950324299999,201.58633787999992,834.8363309399999,85.90763154,40.047702579999985,528.116464,116.59019193,304.09518932,85.23606953,3.23520379,18.959809430000004
2011-05-01,7932.877810639992,2238.1284664900004,3.7014807500000004,78.06488669000002,23.429959409999995,49.79530289,145.14919008999996,962.8074194099999,792.0885064999999,11.116334489999998,5.28798563,15.115656620000001,139.13668735,12.435056660000003,2881.7471461,192.46189652,43.39138629999999,101.08476474000001,4.44690222,14.51437821,16.55541352,95.96129413999999,880.1442819800002,26.738517120000004,118.51280981,85.72584120999997,1119.6216431500004,33.023091150000006,90.82995171,16.30547248,42.429501840000015,2420.5464309200006,478.23792302000015,123.45664216999997,36.794257980000005,3.2486076699999993,62.57354910000001,40.265310169999985,2.9801360900000002,20.484516270000004,206.5854874,258.70899425,206.81665235000006,874.7678114300003,62.812474910000006,42.814068110000015,392.45576712999997,0.53992995,283.28867783,99.75104789000001,2.0631974100000003,6.812914050000001
2011-06-01,7816.976004479997,2154.4119662999997,1.1771437,54.25450082000002,17.78525838,58.17917990000001,124.71886108,820.46702104,818.4828714999999,14.882248049999998,6.73391533,27.465551650000002,197.44765819999998,12.81775665,2609.8479388600003,176.50791435000005,33.33674173,125.96869987,5.303349460000001,12.953379570000001,13.464032400000002,97.95598472999997,888.2010981900002,23.998092489999998,127.07897192,74.83073549999999,843.6392045099998,31.561492649999998,86.03456726999998,24.931046309999996,44.08262791,2642.8269274999993,495.14317476,118.01844231999999,37.88336012999999,3.6565125800000002,58.843299059999985,33.69158684000001,2.1209694700000004,18.22522269,262.73239867999996,296.06792869,208.3133954399999,1036.9356783299997,27.95317432,43.241784190000004,409.88917181999994,113.68880506,230.03313332,53.297219569999996,0.05444743,12.815566439999998
2011-07-01,7225.604537930001,1903.2324983099998,1.4951251300000001,127.08053305000001,13.968806990000001,49.67837146,86.61925332,638.8902010599998,705.06326292,64.26220832999999,2.1429168599999997,33.818358270000004,166.30810695,13.90535397,2313.91809672,163.76272097,42.46309218,119.77472022999999,5.4399517,13.884146420000004,11.9785417,92.79432848000002,521.6883146800001,31.428034740000005,139.46623398999998,74.61558194000001,928.7341312399998,32.77419948,76.93809081999997,17.502967059999996,40.67304109,2496.5655348800005,530.57161544,126.05392776000002,36.76515214,4.144764090000001,63.28862737,33.14904171,2.5469302699999994,18.472985039999994,239.92565406,293.0663419500001,218.86566523000002,848.8065576800002,34.913471460000004,45.99480068,511.88840802000004,208.18577208000002,268.67301194000004,22.1394002,0.0,12.890223800000001
2011-08-01,8328.461019509998,2241.6778248899996,1.26024048,139.48199881999997,17.912889709999998,58.408465160000006,86.43687225,841.2411629400001,789.0066287099996,98.84322417,2.17117876,35.42264335,158.27327093,13.219249610000002,2729.6953165699997,192.97937675000003,37.98791272999999,143.17220232,5.815191409999998,14.928563369999997,13.3062154,103.68321913999998,716.3694100199999,59.841454969999994,148.85127389,78.97019886999999,1028.00265291,30.98928085999999,82.80745694000002,27.94023674,44.05067025,2787.96429618,512.33709469,125.14138498,37.76500114,4.0968366199999995,64.18667245999998,31.277840799999993,2.8667421099999997,16.40316716,202.62405463000002,261.14837741,213.57013949,1032.7670691900003,242.77630013000004,41.00361537000002,569.1235818700002,223.20746665000001,277.82961485000004,57.32773718000001,1.08070953,9.67805366
2011-09-01,7718.197658880003,2049.4839651599996,0.8929234100000001,129.54141057,15.659187999999999,62.717911130000005,53.85135655,535.1435098899999,972.6343427999996,52.36644546,2.85758646,39.09569809000001,170.58587494,14.137717859999999,2474.14413467,202.17610777000002,36.32417442,148.34311841999997,7.85046597,17.311321829999997,12.64741093,119.48430624,544.39638379,46.40720446999999,161.59979848000003,92.12164541000001,905.22770189,36.53352906,82.45574002999999,16.90383207,44.36139389000002,2637.1295721899996,553.92337231,125.18773923000005,36.77783772000001,3.6252795699999996,64.69082129000002,33.700634050000005,3.4137591799999996,18.618325560000006,263.51280761999993,309.6779195099999,223.22135987,912.3065921099999,37.70588925,50.76723491999998,557.43998686,218.86461217,237.47061275,80.69104381999999,0.18207115,20.23164697
2011-10-01,7435.417991250002,1591.7984648200002,1.07091001,102.52751675000003,16.122455409999997,55.64643741,67.06647966000001,458.87395242,660.77738848,35.27024889999999,1.88139594,31.146510860000006,149.18687935,12.228289629999999,2575.63106326,177.70797083999997,29.43326129,165.10529437,6.5353897199999995,23.982299530000002,12.21848238,113.24166114999997,664.9866637199999,33.727712270000005,140.94794313999998,103.4045899,929.9048576399999,38.676046709999994,76.26266921,14.05506456,45.44115682999999,2640.4276753599997,594.0590301299998,145.21931615999998,36.73110631000001,3.700622490000001,60.13938765999999,39.3226766,2.9103296399999996,17.50510551,289.05746255,242.6396478700001,210.89255956000002,921.3310585899999,34.58436973,42.33500256,627.5607878100001,224.10753938,269.77712249,123.61370267,1.32904552,8.733377749999999
2011-11-01,6493.166027620004,1186.2552522,1.32638655,75.5605861,14.541361530000001,58.09304142,75.37976608,460.29531228999997,351.5852998000001,12.62304932,2.04609542,15.26514069,106.9004905,12.638722499999998,2169.9207626499997,178.53828303999998,33.61082244000001,175.96818618,7.54630154,24.029385379999997,11.23770203,113.85524580999999,425.38524719000003,29.90771358,136.25124794999996,96.50612143999999,759.3411205499999,34.78269813,81.50411974000001,20.16326388,41.293303769999994,2521.49780797,508.1088210600002,141.16765822000002,35.97478256000001,3.98239173,57.89540016999998,31.04598263,2.686105790000001,16.374125699999997,270.70440636,254.90606705,202.4044318499999,845.7248741599999,110.09232923,40.43043146,615.4922048,230.99505316999998,244.11725801,123.08813080000002,9.21681725,8.07494557
2011-12-01,6306.26266184,1120.6652613700003,1.9995328,61.30480170999999,15.44343231,73.80034038,47.381358949999985,653.4661895200002,72.09778141999999,19.06109429,2.61782496,8.97050467,151.00937221,13.51302815,1887.12681241,147.29674865,33.33251181999999,125.43795392999999,5.263736639999999,19.5301858,10.997190049999999,95.47069772999998,378.24197330999993,47.05335274000001,109.41982314999998,78.53784569000003,691.40555946,30.967658300000004,66.6330307,15.707599890000001,31.83094455000001,2564.7645649,538.2132758,125.46233754999992,35.03500384,3.5133777900000007,61.863756179999996,30.57598279,3.4740838899999997,16.931116069999998,240.466452,268.39603995,230.4442328,823.1838485099998,142.85060353,44.35445420000001,733.7060231600001,285.48219208,276.44850911000003,127.60819599,34.68375312999999,9.483372849999999
2012-01-01,5399.283104390001,1112.9622972800003,3.14745982,55.46290766000001,15.0759382,76.65777678999999,53.97972008,668.9195400400002,69.26616856999996,15.81258605,2.9206740900000003,5.54159688,135.8413815,10.336547599999996,1648.1073070000002,145.96107252000002,27.26005526,130.98496518,5.0818030499999995,7.338073850000001,12.583705690000002,102.49120929,342.4282782,33.57034066000001,104.02387887,74.71022999000002,513.5789440100001,30.267214330000005,68.74756227999998,10.653404570000001,38.426569250000014,1991.9291305400002,449.65277353,131.74172469,33.86613451999999,3.8223724199999998,50.095108719999985,26.82155718,1.6011869900000004,17.100177710000004,184.05237517999998,187.70163764000006,178.00720139999999,656.7615118600002,23.658373119999997,47.04699558000004,646.2843695699999,265.96194373,242.57095228,115.80403050999999,16.4123728,5.535070250000001
2012-02-01,6004.528606770001,1490.58417652,2.75965066,44.893306509999995,15.34132579,54.26231617,96.00305242999998,1040.3035489500003,59.78708289999997,10.17261189,4.51363402,9.3146508,142.23864202000001,10.99435438,2086.79071727,180.74904319,24.1624009,106.23543953999999,6.71275531,5.6354728099999996,13.330775899999999,96.09561896000002,533.22589593,28.564060789999996,88.37533289999996,74.85172221,787.1644365500001,26.039934049999992,71.56545915000001,12.90861707,31.173752010000005,1822.4742404799997,455.64814013999967,114.84855620999997,25.599833110000006,3.4218903099999998,42.66293713,20.977881939999993,2.0019037799999997,15.676721649999998,186.32984722,140.83690025999996,176.88408788000007,587.10444396,2.0166909200000003,48.46440597000001,604.6794725,225.2472162,282.69800954999994,79.59602765999999,1.9997728000000001,15.138446290000001
2012-03-01,6199.9717717700005,1505.24605635,3.09992421,79.11208678999999,21.78793707,65.31645457,118.5355064,939.0588956599997,62.36388050000002,24.496253229999997,2.92108284,4.85815596,172.55455990000002,11.141319219999998,1906.7848286499996,169.96475106999992,29.365741559999993,120.754407,5.543763189999999,4.5558051200000005,15.83799954,110.13162575000003,476.32890289000005,36.9196611,98.83666507999999,81.44853616999998,586.6806612599999,31.859405279999997,83.2979045,15.615560580000002,39.64343855999999,2238.3005646399997,499.9751830599999,130.33550183000003,34.42675907000001,3.76273924,46.180625969999994,29.822488059999994,3.7977347800000003,19.32350807,277.96865550999996,231.28220236999994,196.29064101999998,639.4123382600001,64.21527514,61.506912260000014,549.64032213,147.6103502,281.56134809,91.23304752,21.6800905,7.5554858199999995
2012-04-01,6714.955812340002,1692.1786714099999,2.7834884300000002,75.55483008999997,22.933511760000002,52.397776629999996,85.37355146000003,943.7215137199997,347.13268853999995,17.942720689999998,4.83665913,7.769844089999999,122.76866008,8.96342679,2135.49994271,153.36617369,26.737378180000004,113.84887358999998,4.65347842,7.50008356,15.473684630000005,89.33405061999999,503.29404718999996,31.643074089999995,100.89019038999997,83.22827474999998,845.9158598199999,27.07073779000001,80.99462272000001,19.182247059999998,32.367166209999986,2155.82675771,486.7015788,101.63359863000001,30.292445619999995,3.8563367000000004,41.67109869000003,29.02420322,2.4489249200000005,16.20160755,214.75769089999997,227.96768906999992,170.08918817999995,745.3314415100001,35.444139490000005,50.40681442999999,731.45044051,319.53911279000005,317.23458806,78.92349611,2.4946696999999998,13.25857385
2012-05-01,7080.828074680002,1891.84198681,1.50903898,101.51909182000001,20.665584239999998,54.320553600000004,111.50203663,885.6018598699997,651.65425592,20.673888990000002,2.73181296,8.659650739999998,21.8961475,11.10806556,2654.9562890099996,146.38252176000003,26.44161075,90.94517751000001,5.326728280000001,8.002401820000001,18.54307924,91.51194905000001,678.5095716399999,35.28402581999999,95.42928411999999,85.51652853,1219.8950699599998,25.984800410000002,73.21470839999999,16.2689506,37.69988112,1965.3957875999997,393.8840932199999,121.37801020000002,36.29062201999999,3.1138220199999997,43.36818247999999,24.774972340000005,2.3312827299999994,18.28982719,53.28476953,267.40363974,184.15739126999995,747.53319727,14.169386900000001,55.416590690000014,568.63401126,192.72374703,272.57670311999993,39.87775189,54.317632329999995,9.13817689
2012-06-01,6822.1708296900015,1788.9145602500002,1.41961247,81.53666527000001,20.780586409999998,41.71963320999999,124.95987075,917.57510072,491.9195709,57.32340017,2.06003727,8.44649903,27.2094708,13.964113249999999,2361.43865282,129.53745158000004,25.50755660999999,88.75130292000001,3.54646544,12.662933390000001,15.730808150000001,89.0078295,597.6171100200002,25.880824269999998,105.18356744000002,74.61685836999999,1042.5714984699998,29.147370669999997,70.79527098,12.14910267,38.732702339999996,2197.251682190001,495.55353900000006,108.74207219000003,31.068671060000007,3.52738052,45.96999257,28.394638660000002,2.7056279500000002,14.52348748,169.79948662,226.56172976000008,187.13278689999999,705.3989756000005,125.10406694000001,52.769226939999996,474.56593442999997,207.28373860000002,236.50059553999998,27.37056985,0.0,3.4110304399999998
2012-07-01,7655.114773429998,2259.82165714,0.54649849,83.19942690999997,20.251520099999997,49.398175869999996,118.70897462,1011.91735377,657.43278786,53.47329914,2.55010227,8.78984105,239.64280430000005,13.910872760000004,2508.77009571,151.22741111999997,21.16423386,100.65810539,5.17796675,16.644640790000004,19.56477176,97.08734820000005,470.38527186000005,32.33291711,158.89697863000004,94.79974303999997,1180.4609255099997,33.5172326,83.08513163999999,9.116674520000002,34.650742930000014,2419.15027707,530.25137249,105.14600480999998,36.30699126,5.078540240000001,45.285010620000016,30.142325120000002,1.8551355,14.34525437,290.3454866000001,292.02313803000015,204.08432606000002,793.9718226100001,12.207059469999999,58.10780988999997,467.37274350999996,132.6720287,255.94554156,22.261358580000003,39.898867200000005,16.594947469999997
2012-08-01,7451.102899949998,1952.5225470700004,2.07322306,102.48737244,17.344643509999997,54.70646478000001,87.77717370000003,660.7016127799999,521.0845063400001,41.26555477,2.47936493,9.7778989,438.25190446,14.572827399999998,2546.53399559,181.38520820999997,19.965222699999998,98.79413009999999,5.212127210000001,15.6334665,14.463715209999998,97.16719810999997,519.51197461,62.64137460999999,143.73306729000006,92.89591041999998,1137.8576609,36.01589249,67.26487954000002,13.273016910000003,40.71915078,2390.10450505,525.4640076000001,101.58840536000001,35.19248115,3.6815717299999995,41.36933205,26.336396370000003,2.8205460300000005,14.093670429999998,183.26436447999998,226.0925815299999,218.38011576,910.6562050200002,48.15080319,53.01402435,561.94185224,261.83537049,262.74237027,31.37288156,0.0,5.99122992
2012-09-01,6803.127698030006,1473.6792692600004,4.93029475,111.10080218,14.88322169,58.97494558999999,39.237694049999995,580.0375988000002,419.82482259999995,48.963995860000004,2.15909091,12.86072686,168.76440620000002,11.941669769999999,2357.9788205000004,166.55607259000004,26.77469986,117.2632789,6.479045609999999,16.07330147,18.09080083,105.26371274999998,473.58615138,35.68010592000001,134.62533294000002,89.58439029,1014.9550751800001,29.243731069999995,72.26495132000001,9.606187500000003,41.93198289,2378.5313785799995,436.0528514099998,124.80831061999997,31.19634422,3.7070466,41.38324368,26.493068259999994,2.71928533,12.155897800000005,275.36744726999996,250.91095864999997,206.93480882000011,911.4157692699997,3.20308584,52.18326081000001,592.93822969,276.53809013,268.10621827000006,45.035133009999996,0.0,3.25878828
2012-10-01,6889.209248819999,1339.0364301699997,0.7228093000000001,103.93856805,17.137055099999998,56.596157029999986,77.50598740999997,521.9616066599999,338.68314387999993,35.51432149,3.3724768199999993,14.575379269999997,157.0626047,11.966320459999999,2315.2797790799996,175.78780328000002,33.725503449999984,109.46604476,5.200558699999999,21.65263494,11.610379369999999,117.57661103999997,466.52036936999997,42.58445309000001,126.79111575,107.57450612000001,939.1978941999998,36.782247119999994,72.86422292,11.273235450000001,36.67219952000001,2619.2291208200004,461.82328706,115.29129865,33.9992311,3.894218420000001,43.821066330000036,28.338212180000014,3.2035701200000006,15.407633940000002,252.43864325,258.76031269,235.19034150000002,997.9369634700001,113.49850984999999,55.62583226000001,615.66391875,264.82382374,271.53266565999996,66.57731387999999,0.00271399,12.727401480000001
2012-11-01,6649.426636689998,1255.7150171600001,0.87520365,81.38784262,16.256055930000002,62.49298171000002,64.66439411999998,625.0177774,91.69342133000002,16.145289560000002,3.60406338,7.49793931,271.8286776,14.25137055,2288.46482505,181.17249864000001,30.7174186,117.93961191999998,6.905817539999999,16.64320895,14.114875079999997,94.75929627,464.5530043200001,56.03284643000001,115.56454909000001,90.70067675000003,939.7650243700002,33.911032770000006,66.58506702,13.370658590000001,45.72923870999998,2535.8182459699997,447.18693941999993,122.87264158000005,35.52498657999999,3.3510831600000013,44.00038036,30.037934569999997,4.4472787,16.62963204,231.59955483999994,270.42374208000007,203.20043512999993,984.29615335,91.50231624000001,50.74516792000001,569.42854851,172.4125201,283.3430192900001,96.19567666000002,0.0,17.47733246
